id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1243393570322526208	1243393570322526208	2020-03-26 23:25:02 -05	2020-03-26	23:25:02	-0500	950890076	vaganciojuancho	Vagancio	{'type': 'Point', 'coordinates': [12.15459497, -86.30636208]}	Día 9 #cuarentena  Hice una flexión, ya me siento #fitness  . . . #coronavirus #nicaragua #legendcomics #vagancio #toon #ink #originalcharacter #dog #draw en Managua, Nicaragua Amerca Central  https://t.co/4cYUpX6zaT	es	[]	['https://www.instagram.com/p/B-OTyqqjay8/?igshid=y08s32nrnan2']	[]	1	0	0	['cuarentena', 'fitness', 'coronavirus', 'nicaragua', 'legendcomics', 'vagancio', 'toon', 'ink', 'originalcharacter', 'dog', 'draw']	[]	https://twitter.com/VagancioJuancho/status/1243393570322526208	False		0		Nicaragua,Managua						[]				
1243337455740178432	1243337455740178432	2020-03-26 19:42:04 -05	2020-03-26	19:42:04	-0500	629436596	domkdiogo	Dom K. Diogo	{'type': 'Point', 'coordinates': [12.1364, -86.2514]}	Día 8 de cuarentena. yes, me teñí el cabello (solito)  . . . . . Credits: Color: me Keratin: valeriasalonyspa  Estilista: antony_estilista83  . #quarantine #quarantinemood #yomequedoencasa #stayhome #mequedoencasa…  https://t.co/k3CLDEMfd8	es	[]	['https://www.instagram.com/p/B-N6RUrpzm9/?igshid=7mre41tqovyg']	[]	0	0	1	['quarantine', 'quarantinemood', 'yomequedoencasa', 'stayhome', 'mequedoencasa']	[]	https://twitter.com/DomKDiogo/status/1243337455740178432	False		0		Nicaragua,Managua						[]				
1243026587072806913	1243026587072806913	2020-03-25 23:06:47 -05	2020-03-25	23:06:47	-0500	950890076	vaganciojuancho	Vagancio	{'type': 'Point', 'coordinates': [12.15459497, -86.30636208]}	This Tweet from @VagancioJuancho has been withheld in response to a report from the copyright holder. Learn more.	es	[]	['https://support.twitter.com/articles/15795']	[]	0	0	1	[]	[]	https://twitter.com/VagancioJuancho/status/1243026587072806913	False		0		Nicaragua,Managua						[]				
1242363871001788417	1242363871001788417	2020-03-24 03:13:23 -05	2020-03-24	03:13:23	-0500	983522376	gabylennon	L I C E L I 🐱		Madrugada del día #3 de la cuarentena! Ya estoy aprendiendo a cocinar para mi amor jaja xb munchis  https://t.co/F4tSNYxQdZ	es	[]	[]	['https://pbs.twimg.com/media/ET3DWWqXYAIBEyT.jpg']	0	0	1	[]	[]	https://twitter.com/GabyLennon/status/1242363871001788417	False		1	https://pbs.twimg.com/media/ET3DWWqXYAIBEyT.jpg	Nicaragua,Managua						[]				
1242317113391566848	1242317113391566848	2020-03-24 00:07:35 -05	2020-03-24	00:07:35	-0500	950890076	vaganciojuancho	Vagancio	{'type': 'Point', 'coordinates': [12.15459497, -86.30636208]}	Día 6 de la #cuarentena videoconferencias a primera hora... #coronavirus #nicaragua #quedateencasa #work #vagancio #vaganciojuancho #legendcomics #inking #toon en Managua, Nicaragua Amerca Central  https://t.co/BP7XthREK2	es	[]	['https://www.instagram.com/p/B-GqRrYh2dG/?igshid=1ev0edm6v618l']	[]	0	0	0	['cuarentena', 'coronavirus', 'nicaragua', 'quedateencasa', 'work', 'vagancio', 'vaganciojuancho', 'legendcomics', 'inking', 'toon']	[]	https://twitter.com/VagancioJuancho/status/1242317113391566848	False		0		Nicaragua,Managua						[]				
1242261394487115777	1242261394487115777	2020-03-23 20:26:11 -05	2020-03-23	20:26:11	-0500	2191000111	katherinatn8	Floria Emilia		Reparto San Antonio, Distrito II de Managua cumpliendo su cuarentena. Muy poca afluencia de personas a las 7:00 pm, hora en que la mayoría de pobladores ya ha  retornado a sus casas de sus lugares de trabajo #COVIDー19 #CoronavirusNicaragua #PandemiaDelCoronavirus #Managua  https://t.co/6OrF1dgTdG	es	[]	[]	['https://pbs.twimg.com/media/ET1mHxIWkAAIcKt.jpg', 'https://pbs.twimg.com/media/ET1mJAYXkAQ8oK_.jpg']	0	1	0	['covidー19', 'coronavirusnicaragua', 'pandemiadelcoronavirus', 'managua']	[]	https://twitter.com/KatherinATN8/status/1242261394487115777	False		1	https://pbs.twimg.com/media/ET1mHxIWkAAIcKt.jpg	Nicaragua,Managua						[]				
1241943002353991684	1241943002353991684	2020-03-22 23:21:00 -05	2020-03-22	23:21:00	-0500	950890076	vaganciojuancho	Vagancio	{'type': 'Point', 'coordinates': [12.15459497, -86.30636208]}	Día 5 de la #cuarentena toco limpieza #vagancio #legendcomics #coronavirus #nicaragua #toon #ink #originalcharacter #manga #handdrawing en Managua, Nicaragua Amerca Central  https://t.co/dREuR1E9kn	es	[]	['https://www.instagram.com/p/B-EAJicBkhi/?igshid=h8l51j8hqu4h']	[]	0	0	0	['cuarentena', 'vagancio', 'legendcomics', 'coronavirus', 'nicaragua', 'toon', 'ink', 'originalcharacter', 'manga', 'handdrawing']	[]	https://twitter.com/VagancioJuancho/status/1241943002353991684	False		0		Nicaragua,Managua						[]				
1241917179207069701	1241917179207069701	2020-03-22 21:38:23 -05	2020-03-22	21:38:23	-0500	2191000111	katherinatn8	Floria Emilia		Así pasamos la cuarentena del 👑🦠 Camilo y yo 😍🙈😘  https://t.co/9MddHxgbim	es	[]	[]	['https://pbs.twimg.com/media/ETwtEtdXgAAM7fV.jpg']	0	0	1	[]	[]	https://twitter.com/KatherinATN8/status/1241917179207069701	False		1	https://pbs.twimg.com/media/ETwtEtdXgAAM7fV.jpg	Nicaragua,Managua						[]				
1241523444681932802	1241523444681932802	2020-03-21 19:33:50 -05	2020-03-21	19:33:50	-0500	125559694	elgueguensenica	The Ribs El Gueguense Fusión	{'type': 'Point', 'coordinates': [12.0960599, -86.235466]}	En esta #Cuarentena cuál es tu favorito para disfrutar en casa  #Churrasco ó #Puyazo ?? 🐄🐄🐄 👌Deliciosos, Higiénicos y Seguros con #ElDelivery de #ElGueguense llamando directo 💬📞 8877-1539. 🚴getmyfoodni |…  https://t.co/zQOTbMBFCl	es	[]	['https://www.instagram.com/p/B-BBWzfhsLc/?igshid=qd699q8xnty9']	[]	0	0	0	['cuarentena', 'churrasco', 'puyazo', 'eldelivery', 'elgueguense']	[]	https://twitter.com/elgueguensenica/status/1241523444681932802	False		0		Nicaragua,Managua						[]				
1241522798499115009	1241522798499115009	2020-03-21 19:31:16 -05	2020-03-21	19:31:16	-0500	125559694	elgueguensenica	The Ribs El Gueguense Fusión	{'type': 'Point', 'coordinates': [12.1364, -86.2514]}	En esta #Cuarentena cuál es tu favorito para disfrutar en casa  #Churrasco ó #Puyazo ?? 🐄🐄🐄 👌Deliciosos, Higiénicos y Seguros con #ElDelivery de #ElGueguense llamando directo 💬📞 8877-1539. 🚴getmyfoodni |…  https://t.co/6mMzoLzXPm	es	[]	['https://www.instagram.com/p/B-BBD6thynU/?igshid=1wesqf5xw9e92']	[]	0	0	0	['cuarentena', 'churrasco', 'puyazo', 'eldelivery', 'elgueguense']	[]	https://twitter.com/elgueguensenica/status/1241522798499115009	False		0		Nicaragua,Managua						[]				
1241499706007736322	1241499706007736322	2020-03-21 17:59:30 -05	2020-03-21	17:59:30	-0500	3302805981	morrissound	Morris Sound	{'type': 'Point', 'coordinates': [12.14468845, -86.17154522]}	😷 Morris Sound in the house🏡 #disfrutando con el #super 🔝 #album de #colores 🌈 De @jbalvin 💛❤💜💙🖤💚 #quedateencasa #cuarentena #cuarentenavoluntaria #colores #jbalvin #decolores #endiosconfiamos #amor #jesus en…  https://t.co/GIMnAZCwCv	en	[{'screen_name': 'jbalvin', 'name': 'j balvin', 'id': '44670915'}]	['https://www.instagram.com/p/B-A2hx_hdsA/?igshid=1to53p00szp8z']	[]	0	0	0	['disfrutando', 'super', 'album', 'colores', 'quedateencasa', 'cuarentena', 'cuarentenavoluntaria', 'colores', 'jbalvin', 'decolores', 'endiosconfiamos', 'amor', 'jesus']	[]	https://twitter.com/morrissound/status/1241499706007736322	False		0		Nicaragua,Managua						[]				
